CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16330,18,3,242.21,4,3,1,8,Potential
16332,28,7,1572.8,4,5,4,13,High Value
16333,8,22,26626.8,5,5,5,15,High Value
16337,37,1,151.05,3,1,1,5,Regular
16338,157,1,214.8,2,1,1,4,Hibernating
16339,284,1,94.05,1,1,1,3,Hibernating
16340,107,1,534.31,2,1,3,6,Hibernating
16341,25,4,1959.38,4,4,4,12,High Value
16342,75,4,322.41,2,4,2,8,Regular
16343,16,2,328.58,4,3,2,9,Potential
16344,158,1,101.1,2,1,1,4,Hibernating
16345,44,1,565.46,3,1,3,7,Regular
16347,11,2,847.45,5,3,3,11,Potential
16348,32,7,1413.31,4,5,4,13,High Value
16349,291,1,53.5,1,1,1,3,Hibernating
16350,21,4,1100.47,4,4,4,12,High Value
16351,333,1,153.9,1,1,1,3,Hibernating
16352,18,2,494.44,4,3,3,10,Potential
16353,4,23,6675.71,5,5,5,15,High Value
16354,63,2,395.8,3,3,2,8,Regular
16356,198,3,210.32,1,3,1,5,Regular
16357,33,3,658.88,3,3,3,9,Regular
16358,1,4,2024.95,5,4,5,14,High Value
16359,7,9,1460.37,5,5,4,14,High Value
16360,5,6,3349.57,5,5,5,15,High Value
16361,10,4,891.21,5,4,3,12,Loyal
16362,32,5,627.29,4,4,3,11,Loyal
16363,53,1,109.36,3,1,1,5,Regular
16364,12,2,705.79,5,3,3,11,Potential
16365,18,9,1540.42,4,5,4,13,High Value
16366,19,1,327.3,4,1,2,7,New
16367,37,2,800.67,3,3,3,9,Regular
16368,2,2,479.91,5,3,3,11,Potential
16369,18,3,1543.33,4,3,4,11,Potential
16370,82,4,1301.91,2,4,4,10,At Risk
16372,33,2,355.73,3,3,2,8,Regular
16374,66,2,458.78,3,3,2,8,Regular
16376,9,2,965.47,5,3,4,12,Potential
16377,267,1,676.2,1,1,3,5,Hibernating
16378,247,3,362.95,1,3,2,6,Regular
16379,4,4,2131.9,5,4,5,14,High Value
16380,61,1,1743.15,3,1,4,8,Regular
16383,75,2,643.76,2,3,3,8,At Risk
16384,90,2,584.5,2,3,3,8,At Risk
16385,60,3,554.86,3,3,3,9,Regular
16386,29,2,302.57,4,3,2,9,Potential
16387,323,1,94.36,1,1,1,3,Hibernating
16389,53,4,1362.27,3,4,4,11,Loyal
16392,270,1,217.89,1,1,1,3,Hibernating
16393,2,13,2935.8,5,5,5,15,High Value
16394,57,5,1412.06,3,4,4,11,Loyal
16395,61,5,1482.06,3,4,4,11,Loyal
16398,154,2,1631.15,2,3,4,9,At Risk
16399,19,2,406.22,4,3,2,9,Potential
16400,95,1,303.93,2,1,2,5,Hibernating
16401,1,12,4063.19,5,5,5,15,High Value
16402,265,2,293.45,1,3,2,6,Regular
16403,312,1,161.05,1,1,1,3,Hibernating
16404,70,1,443.05,3,1,2,6,Regular
16405,302,2,167.25,1,3,1,5,Regular
16406,19,1,154.35,4,1,1,6,New
16407,13,10,2079.68,5,5,5,15,High Value
16409,36,5,2022.98,3,4,5,12,Loyal
16411,19,2,211.7,4,3,1,8,Potential
16412,54,1,135.99,3,1,1,5,Regular
16413,57,1,262.2,3,1,2,6,Regular
16414,22,2,126.25,4,3,1,8,Potential
16415,44,1,200.27,3,1,1,5,Regular
16416,27,3,1031.4,4,3,4,11,Potential
16418,45,3,631.12,3,3,3,9,Regular
16419,113,6,945.96,2,5,4,11,At Risk
16422,17,51,34311.0,4,5,5,14,High Value
16423,25,1,346.12,4,1,2,7,New
16424,191,1,82.56,1,1,1,3,Hibernating
16425,302,1,302.7,1,1,2,4,Hibernating
16426,2,10,1863.76,5,5,4,14,High Value
16427,263,2,241.06,1,3,1,5,Regular
16429,106,1,284.55,2,1,2,5,Hibernating
16430,57,1,300.85,3,1,2,6,Regular
16431,213,3,623.28,1,3,3,7,At Risk
16432,64,1,287.4,3,1,2,6,Regular
16433,28,1,184.26,4,1,1,6,New
16434,29,7,1511.8,4,5,4,13,High Value
16438,6,5,798.35,5,4,3,12,Loyal
16440,8,5,3640.67,5,4,5,14,High Value
16441,67,2,381.2,3,3,2,8,Regular
16442,2,3,609.3,5,3,3,11,Potential
16444,46,4,645.72,3,4,3,10,Loyal
16445,34,1,230.51,3,1,1,5,Regular
16446,1,2,2.9,5,3,1,9,Potential
16447,136,1,255.91,2,1,2,5,Hibernating
16448,198,1,182.99,1,1,1,3,Hibernating
16449,198,2,674.69,1,3,3,7,At Risk
16450,150,1,311.92,2,1,2,5,Hibernating
16451,88,1,266.97,2,1,2,5,Hibernating
16454,64,1,5.9,3,1,1,5,Regular
16455,64,7,1841.18,3,5,4,12,Loyal
16456,99,5,2158.18,2,4,5,11,At Risk
16457,218,1,208.36,1,1,1,3,Hibernating
16458,3,18,3482.74,5,5,5,15,High Value
16460,28,3,811.23,4,3,3,10,Potential
16461,178,1,142.92,2,1,1,4,Hibernating
16462,74,3,102.0,2,3,1,6,Regular
16463,21,4,1383.7,4,4,4,12,High Value
16464,20,3,1298.66,4,3,4,11,Potential
16466,34,7,1595.96,3,5,4,12,Loyal
16468,74,1,74.9,2,1,1,4,Hibernating
16469,24,4,625.42,4,4,3,11,Loyal
16470,52,4,747.82,3,4,3,10,Loyal
16471,275,1,223.95,1,1,1,3,Hibernating
16473,165,3,314.86,2,3,2,7,Regular
16474,7,7,1750.46,5,5,4,14,High Value
16475,88,4,544.3,2,4,3,9,At Risk
16477,64,7,2494.46,3,5,5,13,Loyal
16478,25,3,331.0,4,3,2,9,Potential
16479,10,2,300.83,5,3,2,10,Potential
16480,76,1,769.29,2,1,3,6,Hibernating
16482,16,1,220.62,4,1,1,6,New
16483,192,1,139.35,1,1,1,3,Hibernating
16484,174,2,379.4,2,3,2,7,Regular
16485,77,1,363.65,2,1,2,5,Hibernating
16488,33,3,492.2,3,3,3,9,Regular
16491,47,1,731.5,3,1,3,7,Regular
16493,80,4,1329.66,2,4,4,10,At Risk
16494,297,1,826.53,1,1,3,5,Hibernating
16495,3,3,648.26,5,3,3,11,Potential
16496,9,3,1562.22,5,3,4,12,Potential
16497,50,6,2965.69,3,5,5,13,Loyal
16498,161,2,86.12,2,3,1,6,Regular
16499,360,2,319.1,1,3,2,6,Regular
16500,5,6,400.86,5,5,2,12,Loyal
16503,107,4,1421.43,2,4,4,10,At Risk
16504,25,1,465.88,4,1,2,7,New
16505,32,1,777.6,4,1,3,8,New
16506,20,2,90.3,4,3,1,8,Potential
16509,297,1,363.7,1,1,2,4,Hibernating
16510,372,1,248.1,1,1,2,4,Hibernating
16511,22,3,916.33,4,3,4,11,Potential
16513,5,4,874.59,5,4,3,12,Loyal
16515,52,5,1624.14,3,4,4,11,Loyal
16516,30,1,101.7,4,1,1,6,New
16517,277,1,162.7,1,1,1,3,Hibernating
16518,61,2,480.92,3,3,3,9,Regular
16519,25,2,212.98,4,3,1,8,Potential
16520,186,3,1036.62,1,3,4,8,At Risk
16523,2,21,9295.67,5,5,5,15,High Value
16525,2,26,11895.57,5,5,5,15,High Value
16526,172,1,290.36,2,1,2,5,Hibernating
16527,81,1,228.06,2,1,1,4,Hibernating
16528,4,1,244.41,5,1,2,8,New
16529,190,1,455.25,1,1,2,4,Hibernating
16531,22,7,1244.59,4,5,4,13,High Value
16532,18,3,6748.8,4,3,5,12,Potential
16533,19,3,1014.19,4,3,4,11,Potential
16535,5,1,593.75,5,1,3,9,New
16536,110,1,538.17,2,1,3,6,Hibernating
16539,3,4,1388.81,5,4,4,13,High Value
16542,54,1,119.62,3,1,1,5,Regular
16545,165,1,339.3,2,1,2,5,Hibernating
16549,10,10,4034.9,5,5,5,15,High Value
16550,109,5,2266.25,2,4,5,11,At Risk
16551,96,3,922.12,2,3,4,9,At Risk
16552,243,2,379.73,1,3,2,6,Regular
16553,163,12,5664.57,2,5,5,12,At Risk
16554,42,3,641.55,3,3,3,9,Regular
16555,35,2,285.89,3,3,2,8,Regular
16556,67,7,3313.79,3,5,5,13,Loyal
16557,24,2,281.85,4,3,2,9,Potential
16558,1,20,8257.04,5,5,5,15,High Value
16560,27,2,816.51,4,3,3,10,Potential
16561,6,2,511.12,5,3,3,11,Potential
16563,54,1,1077.74,3,1,4,8,Regular
16565,364,1,173.7,1,1,1,3,Hibernating
16566,15,5,614.01,4,4,3,11,Loyal
16567,194,2,865.6,1,3,3,7,At Risk
16569,3,1,124.2,5,1,1,7,New
16570,15,10,3622.95,4,5,5,14,High Value
16571,27,3,1285.22,4,3,4,11,Potential
16572,127,3,999.7,2,3,4,9,At Risk
16573,85,2,648.41,2,3,3,8,At Risk
16574,71,1,451.44,3,1,2,6,Regular
16581,183,1,70.44,1,1,1,3,Hibernating
16582,113,1,313.62,2,1,2,5,Hibernating
16583,374,1,233.45,1,1,1,3,Hibernating
16584,80,2,908.03,2,3,3,8,At Risk
16586,249,1,463.95,1,1,2,4,Hibernating
16587,232,1,225.15,1,1,1,3,Hibernating
16589,71,3,459.24,3,3,2,8,Regular
16591,69,1,213.5,3,1,1,5,Regular
16592,4,16,4073.28,5,5,5,15,High Value
16593,51,3,330.03,3,3,2,8,Regular
16594,75,1,181.09,2,1,1,4,Hibernating
16595,61,1,360.16,3,1,2,6,Regular
16596,16,2,250.15,4,3,2,9,Potential
16597,4,1,90.04,5,1,1,7,New
16598,286,1,140.7,1,1,1,3,Hibernating
16600,4,6,813.52,5,5,3,13,Loyal
16601,41,1,241.53,3,1,1,5,Regular
16602,36,1,494.73,3,1,3,7,Regular
16603,75,2,482.47,2,3,3,8,At Risk
16607,18,14,3038.67,4,5,5,14,High Value
16609,15,7,5450.96,4,5,5,14,High Value
16610,219,1,75.66,1,1,1,3,Hibernating
16611,186,1,120.99,1,1,1,3,Hibernating
16612,33,4,1187.66,3,4,4,11,Loyal
16613,70,1,618.59,3,1,3,7,Regular
16614,183,1,506.19,1,1,3,5,Hibernating
16616,15,2,500.42,4,3,3,10,Potential
16617,236,1,151.85,1,1,1,3,Hibernating
16618,31,5,2630.64,4,4,5,13,High Value
16619,264,1,204.41,1,1,1,3,Hibernating
16620,4,2,178.96,5,3,1,9,Potential
16621,52,4,813.48,3,4,3,10,Loyal
16623,246,1,129.45,1,1,1,3,Hibernating
16624,81,2,810.57,2,3,3,8,At Risk
16625,275,1,333.08,1,1,2,4,Hibernating
16626,1,17,4379.65,5,5,5,15,High Value
16627,79,1,322.8,2,1,2,5,Hibernating
16628,30,5,2183.04,4,4,5,13,High Value
16629,74,2,408.63,2,3,2,7,Regular
16633,17,6,2878.15,4,5,5,14,High Value
16634,223,2,217.9,1,3,1,5,Regular
16637,32,4,1124.59,4,4,4,12,High Value
16638,23,10,1676.47,4,5,4,13,High Value
16639,31,3,1169.38,4,3,4,11,Potential
16641,106,1,231.1,2,1,1,4,Hibernating
16642,5,2,679.83,5,3,3,11,Potential
16643,246,1,487.51,1,1,3,5,Hibernating
16644,178,2,833.78,2,3,3,8,At Risk
16647,170,2,214.06,2,3,1,6,Regular
16648,43,1,270.86,3,1,2,6,Regular
16650,72,1,518.42,2,1,3,6,Hibernating
16652,59,7,6654.26,3,5,5,13,Loyal
16653,16,2,1166.92,4,3,4,11,Potential
16654,141,4,594.97,2,4,3,9,At Risk
16655,18,6,3789.52,4,5,5,14,High Value
16656,22,15,8568.24,4,5,5,14,High Value
16657,10,4,874.43,5,4,3,12,Loyal
16658,368,1,123.24,1,1,1,3,Hibernating
16659,189,1,39.12,1,1,1,3,Hibernating
16660,16,4,810.45,4,4,3,11,Loyal
16665,362,1,135.4,1,1,1,3,Hibernating
16666,19,1,118.98,4,1,1,6,New
16667,68,2,567.18,3,3,3,9,Regular
16668,15,6,306.72,4,5,2,11,Loyal
16669,24,2,1344.48,4,3,4,11,Potential
16670,17,11,4022.46,4,5,5,14,High Value
16671,28,3,1692.27,4,3,4,11,Potential
16672,2,20,8119.69,5,5,5,15,High Value
16674,55,2,304.24,3,3,2,8,Regular
16676,34,4,1558.72,3,4,4,11,Loyal
16678,3,12,3025.24,5,5,5,15,High Value
16679,366,1,129.75,1,1,1,3,Hibernating
16680,43,1,183.7,3,1,1,5,Regular
16681,73,6,1770.34,2,5,4,11,At Risk
16682,5,5,1028.0,5,4,4,13,High Value
16684,4,28,65920.12,5,5,5,15,High Value
16685,61,2,324.24,3,3,2,8,Regular
16686,47,7,2940.53,3,5,5,13,Loyal
16688,1,4,1260.86,5,4,4,13,High Value
16689,76,2,355.1,2,3,2,7,Regular
16690,72,2,208.63,2,3,1,6,Regular
16692,256,2,1126.0,1,3,4,8,At Risk
16693,69,2,477.86,3,3,3,9,Regular
16696,135,4,657.9,2,4,3,9,At Risk
16697,241,1,112.75,1,1,1,3,Hibernating
16698,227,2,1998.0,1,3,4,8,At Risk
16700,9,13,5040.0,5,5,5,15,High Value
16701,9,13,5150.27,5,5,5,15,High Value
16705,1,20,13946.13,5,5,5,15,High Value
16706,37,3,531.35,3,3,3,9,Regular
16708,46,1,656.63,3,1,3,7,Regular
16709,85,5,3029.87,2,4,5,11,At Risk
16710,19,10,2467.99,4,5,5,14,High Value
16711,3,5,1651.03,5,4,4,13,High Value
16712,9,11,3603.66,5,5,5,15,High Value
16713,19,15,6827.88,4,5,5,14,High Value
16714,317,2,864.06,1,3,3,7,At Risk
16715,78,1,301.72,2,1,2,5,Hibernating
16716,267,2,319.8,1,3,2,6,Regular
16717,24,6,3263.06,4,5,5,14,High Value
16718,369,1,606.05,1,1,3,5,Hibernating
16719,15,7,1753.72,4,5,4,13,High Value
16720,26,1,152.95,4,1,1,6,New
16721,262,1,292.47,1,1,2,4,Hibernating
16722,17,13,4711.21,4,5,5,14,High Value
16723,91,2,576.4,2,3,3,8,At Risk
16725,302,6,750.87,1,5,3,9,At Risk
16726,26,5,1358.74,4,4,4,12,High Value
16727,364,1,256.32,1,1,2,4,Hibernating
16728,46,4,1048.28,3,4,4,11,Loyal
16729,38,21,7045.41,3,5,5,13,Loyal
16730,52,3,702.79,3,3,3,9,Regular
16732,32,1,603.75,4,1,3,8,New
16734,52,3,646.76,3,3,3,9,Regular
16735,79,5,2216.06,2,4,5,11,At Risk
16737,53,1,417.6,3,1,2,6,Regular
16738,298,1,3.75,1,1,1,3,Hibernating
16739,177,1,312.55,2,1,2,5,Hibernating
16743,29,7,2166.88,4,5,5,14,High Value
16744,11,7,1291.91,5,5,4,14,High Value
16745,87,17,7157.1,2,5,5,12,At Risk
16746,5,18,6676.76,5,5,5,15,High Value
16747,38,2,826.96,3,3,3,9,Regular
16748,18,5,1515.9,4,4,4,12,High Value
16750,45,5,623.93,3,4,3,10,Loyal
16751,31,1,1764.72,4,1,4,9,New
16752,373,1,207.5,1,1,1,3,Hibernating
16753,58,1,223.92,3,1,1,5,Regular
16754,372,1,2002.4,1,1,5,7,Hibernating
16755,114,3,1463.23,2,3,4,9,At Risk
16756,215,1,239.4,1,1,1,3,Hibernating
16757,319,1,106.83,1,1,1,3,Hibernating
16758,65,1,369.34,3,1,2,6,Regular
16759,8,3,772.84,5,3,3,11,Potential
16761,97,1,316.62,2,1,2,5,Hibernating
16762,20,3,1207.24,4,3,4,11,Potential
16763,199,1,594.9,1,1,3,5,Hibernating
16764,4,13,2749.95,5,5,5,15,High Value
16765,294,1,34.0,1,1,1,3,Hibernating
16766,273,2,1145.6,1,3,4,8,At Risk
16767,31,11,5575.56,4,5,5,14,High Value
16768,48,3,458.04,3,3,2,8,Regular
16769,260,1,361.54,1,1,2,4,Hibernating
16770,58,5,731.9,3,4,3,10,Loyal
16771,33,5,2230.61,3,4,5,12,Loyal
16773,57,1,171.59,3,1,1,5,Regular
16774,68,4,654.92,3,4,3,10,Loyal
16775,10,11,1691.51,5,5,4,14,High Value
16776,60,1,371.54,3,1,2,6,Regular
16777,80,2,222.62,2,3,1,6,Regular
16778,74,2,245.94,2,3,2,7,Regular
16779,2,22,10436.05,5,5,5,15,High Value
16780,100,2,422.24,2,3,2,7,Regular
16781,372,1,294.65,1,1,2,4,Hibernating
16782,10,13,2230.3,5,5,5,15,High Value
16784,20,1,107.6,4,1,1,6,New
16788,123,2,592.74,2,3,3,8,At Risk
16789,8,1,80.8,5,1,1,7,New
16790,4,6,1520.12,5,5,4,14,High Value
16791,29,7,1677.53,4,5,4,13,High Value
16792,282,2,110.38,1,3,1,5,Regular
16793,57,1,243.84,3,1,2,6,Regular
16794,1,10,1173.28,5,5,4,14,High Value
16795,365,1,414.88,1,1,2,4,Hibernating
16796,89,1,305.62,2,1,2,5,Hibernating
16800,11,1,1162.65,5,1,4,10,New
16801,163,4,842.33,2,4,3,9,At Risk
16803,65,1,332.3,3,1,2,6,Regular
16804,23,3,536.99,4,3,3,10,Potential
16805,174,2,460.59,2,3,2,7,Regular
16806,103,4,736.21,2,4,3,9,At Risk
16807,143,3,1121.59,2,3,4,9,At Risk
16808,99,2,288.42,2,3,2,7,Regular
16809,23,5,912.74,4,4,4,12,High Value
16810,192,1,275.64,1,1,2,4,Hibernating
16811,5,2,547.07,5,3,3,11,Potential
16812,361,1,479.35,1,1,3,5,Hibernating
16813,8,10,1652.18,5,5,4,14,High Value
16814,14,21,6398.3,4,5,5,14,High Value
16816,103,4,417.06,2,4,2,8,Regular
16817,3,9,1446.95,5,5,4,14,High Value
16818,11,11,3317.97,5,5,5,15,High Value
16820,96,1,497.61,2,1,3,6,Hibernating
16823,227,1,358.38,1,1,2,4,Hibernating
16824,16,2,460.64,4,3,2,9,Potential
16825,39,2,775.18,3,3,3,9,Regular
16826,51,1,341.7,3,1,2,6,Regular
16828,112,1,113.5,2,1,1,4,Hibernating
16829,157,1,197.22,2,1,1,4,Hibernating
16830,39,1,325.91,3,1,2,6,Regular
16832,184,3,199.15,1,3,1,5,Regular
16833,1,4,1106.53,5,4,4,13,High Value
16834,228,1,413.46,1,1,2,4,Hibernating
16835,128,2,180.85,2,3,1,6,Regular
16836,40,2,251.87,3,3,2,8,Regular
16837,31,11,3167.73,4,5,5,14,High Value
16838,197,2,582.9,1,3,3,7,At Risk
16839,9,34,15362.28,5,5,5,15,High Value
16841,37,6,1774.62,3,5,4,12,Loyal
16842,101,3,1260.44,2,3,4,9,At Risk
16843,43,16,10183.82,3,5,5,13,Loyal
16846,50,1,214.32,3,1,1,5,Regular
16847,43,1,193.44,3,1,1,5,Regular
16848,53,1,281.42,3,1,2,6,Regular
16849,187,1,124.57,1,1,1,3,Hibernating
16850,334,1,332.41,1,1,2,4,Hibernating
16851,4,3,342.45,5,3,2,10,Potential
16852,10,2,144.91,5,3,1,9,Potential
16855,24,2,328.4,4,3,2,9,Potential
16856,15,1,35.4,4,1,1,6,New
16858,369,1,345.89,1,1,2,4,Hibernating
16859,145,2,473.14,2,3,3,8,At Risk
16861,60,2,156.06,3,3,1,7,Regular
16863,31,2,481.35,4,3,3,10,Potential
16866,141,3,207.74,2,3,1,6,Regular
16869,23,4,797.32,4,4,3,11,Loyal
16871,22,6,2761.49,4,5,5,14,High Value
16872,77,3,680.02,2,3,3,8,At Risk
16873,5,6,7066.31,5,5,5,15,High Value
16875,67,5,2023.47,3,4,5,12,Loyal
16877,12,6,846.62,5,5,3,13,Loyal
16880,31,7,1491.43,4,5,4,13,High Value
16881,67,1,432.0,3,1,2,6,Regular
16882,67,3,705.12,3,3,3,9,Regular
16883,187,2,272.48,1,3,2,6,Regular
16884,38,2,429.84,3,3,2,8,Regular
16885,15,3,450.41,4,3,2,9,Potential
16887,35,1,192.33,3,1,1,5,Regular
16889,195,3,1578.67,1,3,4,8,At Risk
16891,2,5,742.43,5,4,3,12,Loyal
16892,1,5,489.49,5,4,3,12,Loyal
16893,367,1,145.93,1,1,1,3,Hibernating
16895,65,1,202.27,3,1,1,5,Regular
16897,299,2,213.03,1,3,1,5,Regular
16898,26,3,436.68,4,3,2,9,Potential
16899,8,6,1271.06,5,5,4,14,High Value
16900,17,3,869.2,4,3,3,10,Potential
16902,116,1,1706.88,2,1,4,7,Hibernating
16903,29,1,363.2,4,1,2,7,New
16904,4,15,3634.95,5,5,5,15,High Value
16905,5,7,3020.65,5,5,5,15,High Value
16906,82,4,559.59,2,4,3,9,At Risk
16907,29,5,928.76,4,4,4,12,High Value
16909,72,1,364.14,2,1,2,5,Hibernating
16910,4,8,1508.96,5,5,4,14,High Value
16912,29,11,2515.93,4,5,5,14,High Value
16913,290,1,113.44,1,1,1,3,Hibernating
16914,36,1,183.76,3,1,1,5,Regular
16915,9,6,621.68,5,5,3,13,Loyal
16916,24,2,562.41,4,3,3,10,Potential
16917,277,1,391.52,1,1,2,4,Hibernating
16918,50,6,1043.34,3,5,4,12,Loyal
16919,156,11,2592.25,2,5,5,12,At Risk
16921,61,1,154.18,3,1,1,5,Regular
16923,12,19,6488.3,5,5,5,15,High Value
16924,21,3,722.64,4,3,3,10,Potential
16926,371,1,230.25,1,1,1,3,Hibernating
16927,116,3,543.05,2,3,3,8,At Risk
16928,80,17,2740.65,2,5,5,12,At Risk
16929,4,7,1295.39,5,5,4,14,High Value
16930,26,3,378.89,4,3,2,9,Potential
16931,5,21,4554.87,5,5,5,15,High Value
16932,53,1,150.23,3,1,1,5,Regular
16933,1,2,530.08,5,3,3,11,Potential
16934,55,2,931.03,3,3,4,10,Regular
16936,26,1,261.9,4,1,2,7,New
16938,9,4,1878.43,5,4,4,13,High Value
16940,52,3,3049.88,3,3,5,11,Regular
16942,13,9,1878.51,5,5,4,14,High Value
16943,212,3,816.73,1,3,3,7,At Risk
16945,22,19,4345.5,4,5,5,14,High Value
16947,236,1,406.48,1,1,2,4,Hibernating
16948,139,3,435.02,2,3,2,7,Regular
16949,4,6,1161.27,5,5,4,14,High Value
16950,57,3,1178.56,3,3,4,10,Regular
16951,135,3,1262.75,2,3,4,9,At Risk
16952,109,2,167.61,2,3,1,6,Regular
16953,30,1,20.8,4,1,1,6,New
16954,1,9,2085.08,5,5,5,15,High Value
16955,185,4,493.67,1,4,3,8,At Risk
16956,18,1,292.34,4,1,2,7,New
16957,239,2,416.64,1,3,2,6,Regular
16959,87,1,117.35,2,1,1,4,Hibernating
16960,39,3,505.1,3,3,3,9,Regular
16961,116,1,234.17,2,1,1,4,Hibernating
16963,187,1,110.55,1,1,1,3,Hibernating
16965,227,1,192.07,1,1,1,3,Hibernating
16966,8,7,2148.97,5,5,5,15,High Value
16967,189,1,319.02,1,1,2,4,Hibernating
16968,4,2,439.43,5,3,2,10,Potential
16969,39,3,650.41,3,3,3,9,Regular
16971,38,1,357.21,3,1,2,6,Regular
16976,267,1,251.52,1,1,2,4,Hibernating
16978,78,1,344.33,2,1,2,5,Hibernating
16979,4,6,1809.05,5,5,4,14,High Value
16980,255,2,1028.46,1,3,4,8,At Risk
16982,61,1,384.06,3,1,2,6,Regular
16983,13,7,1894.82,5,5,4,14,High Value
16984,88,2,4370.59,2,3,5,10,At Risk
16985,17,10,5461.62,4,5,5,14,High Value
16986,30,2,1873.2,4,3,4,11,Potential
16987,3,7,1616.8,5,5,4,14,High Value
16988,5,1,126.12,5,1,1,7,New
16989,7,6,1133.25,5,5,4,14,High Value
16990,219,1,179.0,1,1,1,3,Hibernating
16992,11,5,1601.86,5,4,4,13,High Value
16996,30,6,1427.46,4,5,4,13,High Value
16997,288,3,702.0,1,3,3,7,At Risk
16998,150,4,287.5,2,4,2,8,Regular
16999,23,2,484.82,4,3,3,10,Potential
17001,1,11,3989.57,5,5,5,15,High Value
17002,86,3,1487.78,2,3,4,9,At Risk
17004,46,2,1312.14,3,3,4,10,Regular
17006,5,4,781.78,5,4,3,12,Loyal
17007,51,6,877.43,3,5,3,11,Loyal
17010,18,1,185.46,4,1,1,6,New
17011,30,1,270.9,4,1,2,7,New
17014,8,3,562.68,5,3,3,11,Potential
17015,29,3,1838.61,4,3,4,11,Potential
17017,3,20,8574.11,5,5,5,15,High Value
17018,41,2,920.1,3,3,4,10,Regular
17019,11,4,1258.08,5,4,4,13,High Value
17022,31,1,71.0,4,1,1,6,New
17024,45,3,95.85,3,3,1,7,Regular
17025,61,3,357.77,3,3,2,8,Regular
17026,185,2,154.83,1,3,1,5,Regular
17027,79,6,835.86,2,5,3,10,At Risk
17029,111,2,716.0,2,3,3,8,At Risk
17030,64,1,146.87,3,1,1,5,Regular
17031,12,2,380.35,5,3,2,10,Potential
17033,86,3,1030.14,2,3,4,9,At Risk
17034,16,3,734.57,4,3,3,10,Potential
17035,246,2,388.33,1,3,2,6,Regular
17037,88,1,1253.22,2,1,4,7,Hibernating
17038,30,1,112.4,4,1,1,6,New
17040,138,1,449.73,2,1,2,5,Hibernating
17041,27,3,1055.69,4,3,4,11,Potential
17042,3,5,1036.58,5,4,4,13,High Value
17043,32,4,1735.18,4,4,4,12,High Value
17044,25,1,897.43,4,1,3,8,New
17045,113,3,339.44,2,3,2,7,Regular
17046,157,1,642.02,2,1,3,6,Hibernating
17047,85,3,1100.9,2,3,4,9,At Risk
17048,118,3,864.32,2,3,3,8,At Risk
17049,3,9,5589.83,5,5,5,15,High Value
17050,96,6,3185.64,2,5,5,12,At Risk
17051,194,1,240.89,1,1,1,3,Hibernating
17052,28,1,399.09,4,1,2,7,New
17053,131,1,496.38,2,1,3,6,Hibernating
17054,28,5,1353.83,4,4,4,12,High Value
17058,82,3,1179.89,2,3,4,9,At Risk
17059,30,5,3080.39,4,4,5,13,High Value
17060,266,1,234.24,1,1,1,3,Hibernating
17061,74,11,5116.13,2,5,5,12,At Risk
17062,314,4,524.39,1,4,3,8,At Risk
17063,21,7,1421.59,4,5,4,13,High Value
17064,59,3,855.45,3,3,3,9,Regular
17068,12,21,4525.09,5,5,5,15,High Value
17069,28,9,2655.22,4,5,5,14,High Value
17070,114,1,304.24,2,1,2,5,Hibernating
17071,28,9,2385.48,4,5,5,14,High Value
17073,18,4,1444.84,4,4,4,12,High Value
17075,18,4,813.77,4,4,3,11,Loyal
17076,36,3,841.08,3,3,3,9,Regular
17078,36,2,375.86,3,3,2,8,Regular
17079,78,1,118.8,2,1,1,4,Hibernating
17080,22,2,285.5,4,3,2,9,Potential
17081,25,2,288.91,4,3,2,9,Potential
17082,33,2,2003.85,3,3,5,11,Regular
17083,109,3,1405.78,2,3,4,9,At Risk
17084,35,2,2747.99,3,3,5,11,Regular
17085,123,5,1550.8,2,4,4,10,At Risk
17086,7,6,2050.08,5,5,5,15,High Value
17088,28,4,1991.01,4,4,4,12,High Value
17090,4,7,1972.55,5,5,4,14,High Value
17091,3,9,3802.81,5,5,5,15,High Value
17092,50,4,1774.03,3,4,4,11,Loyal
17094,322,1,270.2,1,1,2,4,Hibernating
17095,23,3,1296.36,4,3,4,11,Potential
17096,15,4,992.68,4,4,4,12,High Value
17097,2,8,937.92,5,5,4,14,High Value
17100,18,2,971.74,4,3,4,11,Potential
17101,10,4,1621.73,5,4,4,13,High Value
17102,262,1,25.5,1,1,1,3,Hibernating
17105,159,2,665.78,2,3,3,8,At Risk
17107,33,6,10362.48,3,5,5,13,Loyal
17109,29,6,865.93,4,5,3,12,Loyal
17110,165,1,163.3,2,1,1,4,Hibernating
17111,47,1,231.61,3,1,1,5,Regular
17114,6,8,739.72,5,5,3,13,Loyal
17115,8,3,806.9,5,3,3,11,Potential
17117,288,1,116.2,1,1,1,3,Hibernating
17118,318,1,157.02,1,1,1,3,Hibernating
17119,3,2,593.61,5,3,3,11,Potential
17120,233,1,307.46,1,1,2,4,Hibernating
17122,119,1,138.32,2,1,1,4,Hibernating
17123,162,1,345.3,2,1,2,5,Hibernating
17124,185,1,294.24,1,1,2,4,Hibernating
17125,50,1,230.5,3,1,1,5,Regular
17126,152,5,976.55,2,4,4,10,At Risk
17128,335,1,157.09,1,1,1,3,Hibernating
17131,5,5,2463.17,5,4,5,14,High Value
17133,16,7,4892.24,4,5,5,14,High Value
17134,107,2,413.2,2,3,2,7,Regular
